image_id,public_subject_id,background,gesture_id,filename,relative_path,sha256,size_bytes,width,height,input_is_mirrored
P01_BLUE_A_000001,P01,BLUE,A,image_000001.jpg,training/P01/BLUE/A/images/image_000001.jpg,bec74523dff7846692c36501b36c572ebcf321e29547e025d63c5aaa0ce3154a,10060,,,true
P01_BLUE_A_000002,P01,BLUE,A,image_000002.jpg,training/P01/BLUE/A/images/image_000002.jpg,4be039a30685755d75ebaecef0b99757ead6c1853fb96144bab2212334e7c38a,10090,,,true
P01_BLUE_A_000003,P01,BLUE,A,image_000003.jpg,training/P01/BLUE/A/images/image_000003.jpg,70f1d164e46b68e1381cf859f48780aa784c6d3701b6e2afcdbf5e5ea17fe423,10093,,,true
P01_BLUE_A_000004,P01,BLUE,A,image_000004.jpg,training/P01/BLUE/A/images/image_000004.jpg,5e3f86e59661e0491c242ff15251856d60d9a5011b9d7c6be8ce6aa58e88e821,10004,,,true
P01_BLUE_A_000005,P01,BLUE,A,image_000005.jpg,training/P01/BLUE/A/images/image_000005.jpg,36d75d563fde7e4fe2d5df6a85ecd29bb0fd9a89adcbc454103ad9afd750675d,9793,,,true
P01_BLUE_A_000006,P01,BLUE,A,image_000006.jpg,training/P01/BLUE/A/images/image_000006.jpg,3254db6cb3a458cfbed2372249f240682efb162bee093f7a71240f63ab111f4a,10078,,,true
P01_BLUE_A_000007,P01,BLUE,A,image_000007.jpg,training/P01/BLUE/A/images/image_000007.jpg,8cad2f81f7bb29281ecf984c9b50752aa560694cbe649eb9f847fbf219286dd8,10061,,,true
P01_BLUE_A_000008,P01,BLUE,A,image_000008.jpg,training/P01/BLUE/A/images/image_000008.jpg,c00918475fddd77705f9f8e73b9a294ce10a4e86d210dbd0a1a0e5a6dc7ac20c,9976,,,true
P01_BLUE_A_000009,P01,BLUE,A,image_000009.jpg,training/P01/BLUE/A/images/image_000009.jpg,29e159e944857ddc7e15589e7b8d2038615acf889bcd1a2a60a5d924ffa00257,9832,,,true
P01_BLUE_A_000010,P01,BLUE,A,image_000010.jpg,training/P01/BLUE/A/images/image_000010.jpg,98a9a97c27f2ea74ca8974f1189f63d03971b14b22744f5022ec78d998cceb8b,9746,,,true
P01_BLUE_A_000011,P01,BLUE,A,image_000011.jpg,training/P01/BLUE/A/images/image_000011.jpg,39cdc04e10ae48e96a264eb2a5de4da865815610b3c9da85c61f07354d0306b3,9876,,,true
P01_BLUE_A_000012,P01,BLUE,A,image_000012.jpg,training/P01/BLUE/A/images/image_000012.jpg,bf2b17ec50fb4541ca79ab260848b1ac59bc2d3f96212c12677bf22abb96d943,9948,,,true
P01_BLUE_A_000013,P01,BLUE,A,image_000013.jpg,training/P01/BLUE/A/images/image_000013.jpg,42d748b2011600eefd0f3471613c941f45c392e9bc6792d2d2bd60e5d29a4945,9984,,,true
P01_BLUE_A_000014,P01,BLUE,A,image_000014.jpg,training/P01/BLUE/A/images/image_000014.jpg,2047501465bc31e01d0d0500a97f57d4fdcf931610dee44e4f103c1aced30c8c,9862,,,true
P01_BLUE_A_000015,P01,BLUE,A,image_000015.jpg,training/P01/BLUE/A/images/image_000015.jpg,32a2b5687f355fcced66190cd12cd9df18a0d7c101d4ff582676c35494054b6e,10007,,,true
